18713:10039,55944,35398,48488,121079,42756,58808,17239,122041,100357
18766:654,32,65,76,301,2583,542,289,508,354
18810:29,17,302,15,84,736,61,518,101,554
18815:17,616,302,76,654,58,508,101,542,32285
18823:13449,245,205,28,472,17,4032,302,58,294
18827:1787,2600,76,1460,88540,69471,86456,61242,1682,40
18836:188,1866,861,302,654,17,15,58,616,61
18845:17,99733,2361,616,302,58,15,654,542,61
18852:3672,17646,8321,26567,26312,19871,27296,3372,9289,10492
18885:61245,17,302,508,363,70,1023,1462,76,301
18887:23490,709,866,361,238,698,262,2139,500,358
18901:77914,289,1405,616,654,101,4268,1267,2980,736
18944:67153,98498,10118,92508,31659,37715,17326,616,4414,1217
18965:9788,33912,82547,101347,5328,119575,116607,80630,42910,111327
18999:6759,616,564,289,101,409,518,84,6,1220
19001:616,302,245,654,70,34289,1940,32,165,542
19006:62,103010,89467,4097,57466,65532,50883,49567,20427,31185
19010:17,58,654,8,616,285,101,84,76,518
19019:17,302,58,654,84,70,8,650,224,1023
19022:780,3516,16404,7211,8588,3374,6202,3103,550,2241
19025:76,107948,17022,48822,12159,57126,24485,63788,26148,59522
19030:70,118188,8183,48734,86961,71786,79299,94145,122213,54286
19032:10173,378,37961,7006,15436,59438,70,5331,17,1991
19043:52671,92162,87847,100261,101240,28391,33770,65740,87670,62800
19046:9383,53924,25787,97380,74069,110825,17,302,654,76
19048:17,654,616,302,76,85646,98253,83078,1404,650
19049:970,17,774,1524,496,4487,947,245,899,48
19050:83154,19331,41106,118177,29718,54072,121089,2512,112478,82607
19051:654,19615,11720,210,5699,763,3521,1262,1196,17
19062:17,654,518,36134,902,616,787,70,1535,302
19065:34309,32,17,302,674,58,402,650,29,61
19069:10660,1002,5287,15335,17,947,710,10316,12536,354
19070:23791,43233,46618,46750,42173,9590,20078,23022,36413,40865
19094:16564,46136,91240,72069,28284,87430,100700,55953,115938,76371
19095:17,302,616,58,1023,15,650,6,354,364
19096:2139,361,96,245,17,518,564,15,226,4194
19097:11887,14237,3847,2291,4995,16697,8226,17582,9043,76
19102:58,654,8,29,9180,10640,22686,51032,15,162
19129:8342,17,302,654,76,616,58,8,866,84
19130:17,58,616,654,34752,302,554,1196,861,650
19144:17,245,76,15,61,302,1109,542,97,1245
19148:8322,24933,16965,9674,6856,13077,30815,51232,11072,17
19156:5375,99804,90695,1119,1164,10536,1460,12255,15199,1876
19163:10041,1527,2880,3172,6434,8848,3107,12990,1712,4825
19165:11043,10084,1468,787,45268,84465,16312,27031,45848,7040
19174:62,14785,6040,10813,19770,1220,7545,5553,14018,162
19176:21433,13016,1786,7910,41105,46316,11785,4993,32663,7779
19178:31315,7056,19829,32623,31789,24059,5693,68840,17839,17387
19184:18768,104349,74263,37130,17,302,654,76,616,58
19185:38470,114574,80258,59979,50961,1790,4919,12606,220,10316
19198:168,719,984,5480,760,574,1326,463,661,8733
19199:4755,8,10041,17,1527,7831,1352,245,508,3107
19240:41563,16979,1119,17,58,2935,891,64993,75072,105890
19241:302,58,564,289,616,650,32,518,224,1578
19243:31845,654,302,7856,564,105,17,749,2609,542
19244:4697,54563,11188,1007,398,4600,2602,37386,1002,6131
19246:4018,616,650,654,302,84,58,61,542,15
19259:44253,76009,81243,1765,23200,15816,16178,1790,508,748
19262:168,661,719,984,1740,2103,135,11255,8860,463
19265:1475,17,654,302,29,1550,84,616,58,1102
19276:357,36217,30700,73727,1549,15,114302,322,4174,429
19277:197,3196,157,5627,13049,14793,10541,465,27094,26925
19304:17,302,654,76,616,58,8,84,29,650
19307:5097,2139,5670,1696,15238,22498,3484,4880,17,7548
19308:84,62,301,32,542,564,289,1405,245,354
19309:17,84,301,76,1187,2935,245,29,354,6450
19320:2548,17,1208,7548,81,931,70,873,226,1023
19328:8322,24933,16965,9674,6856,13077,30815,51232,11072,17
19343:61118,93612,669,225,4292,7680,1592,2983,924,5184
19354:10684,17,262,40,76,62,1196,61,45,596
19355:52327,64043,42177,37238,12404,122016,3254,10651,679,56907
19356:59903,30606,111200,63060,60664,31813,30632,11887,4731,39869
19357:84430,2405,30455,16424,12022,19000,13926,31295,46724,16387
19400:654,302,301,76,542,289,564,861,354,29
19405:10333,54903,12009,6467,39302,669,225,4292,7680,1592
19410:78881,5466,47265,86550,24848,19065,12582,6295,17,71470
19422:97,398,9388,2704,42089,43598,11367,58512,10236,37266
19433:31031,33418,47562,81957,97373,110378,52732,68645,116768,24380
19434:24854,564,76,6901,542,698,17,616,654,4744
19443:33901,60332,1352,1709,3704,3307,4444,4825,6379,2110
19444:62969,238,20727,96884,81,18375,108224,4776,33327,2616
19446:616,17,542,58,15,8,902,518,302,101
19447:17,302,654,616,542,15,58,564,32,650
19448:8783,4093,2857,1176,9415,91773,14585,9557,12642,698
19452:17,302,654,84,616,8,542,58,518,15
19462:94,15254,61,8,245,17,508,2030,518,119
19463:24432,73358,27339,26823,95666,117179,9554,17,302,654
19467:654,302,76,301,289,542,354,29,518,650
19468:616,21640,698,41385,10048,58,564,66685,14784,89248
19475:2869,12136,481,500,873,7838,2155,11481,4993,77343
19476:5975,82678,11538,13443,81306,65620,59321,73576,61900,19561
19482:17,654,302,4174,616,650,58,29,32,6
19498:12586,68903,54002,83164,110405,47288,116973,10134,29203,121483
19503:3043,17,302,654,76,616,58,8,866,84
19517:616,564,8,76,654,542,486,32,268,58
19528:81,9790,22689,17025,30662,14174,3739,780,13544,40537
19541:16504,33927,44770,101571,15332,37204,8063,262,61759,98810
19544:1405,21366,364,12495,902,11351,1987,1558,327,3474
19549:17,302,58,654,616,1196,76,554,861,8
19554:17,302,654,518,58,650,542,76,1102,15
19582:378,7006,3107,1589,1991,11535,3915,5545,6552,1455
19583:2582,31273,13980,54488,13460,463,2873,168,416,1326
19626:302,654,564,15,731,29,1245,861,6,542
19646:25718,21,51782,2935,5998,970,199,65,3231,85326
19680:17642,86678,121526,17,302,654,76,616,58,8
19682:76,616,17,58,4755,654,518,564,2880,1535
19692:1606,17,28212,5149,1790,11503,1190,1126,6105,3233
19705:73512,34325,22753,18903,1220,114,1363,121357,224,18496
19707:81,780,3137,9790,15535,17,30662,12727,14825,550
19757:5663,3288,654,698,3484,13785,2139,111569,50531,81
19759:14081,5738,1326,2153,24094,719,1528,984,661,94658
19763:19065,5145,2048,4600,13894,26191,9497,13192,43956,14010
19764:289,542,61,94,3929,364,1930,908,24115,9572
19768:3526,103858,6490,86816,52519,1352,1709,3704,3307,4444
19774:616,76,70,17,58,302,564,542,650,8
19781:17,542,616,302,554,58,76,8,564,654
19788:58,17,302,29,32,654,15,650,84,564
19814:25024,54407,6398,38934,29711,67594,76978,33040,38307,6848
19832:790,59814,91237,32060,72292,26505,118132,33895,109791,71938
19847:17,4032,354,302,616,8,58,4205,62,542
19852:25098,41553,17,302,654,76,616,58,8,866
19881:76952,4107,34971,48607,98550,57443,34244,108885,13597,121706
19882:785,353,1127,656,6243,1359,6842,7685,358,84
19887:1287,76448,48855,61802,116005,67620,83449,102331,113798,54836
19893:654,650,302,101,17,8,84,616,518,1102
19950:84,90844,101,8,518,23827,21311,31488,3039,787
19965:1287,6874,59343,650,209,966,6,902,302,29
19983:3003,113596,97915,848,3003,2593,6846,9877,12115,13059
19985:17,302,616,58,564,76,542,8,29,15
19996:654,302,301,76,542,289,354,29,518,650
20059:970,17,654,8,302,616,25003,58,15,29891
20067:25486,18025,1119,4364,68854,352,14439,92846,23057,14748
20073:2139,17,616,361,3484,500,76,22004,254,1382
20074:4268,21438,245,518,37348,2955,131,5699,9572,3270
20075:1152,70,2935,736,1119,654,138,353,891,84
20094:92840,15264,120407,82893,121338,38760,46904,58524,2568,29489
20095:1127,518,84,1245,224,182,245,97,108069,598
20115:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
20116:17321,17,302,654,76,616,58,8,866,84
20120:23116,28915,1987,3142,2032,3549,5471,7292,1558,146
20125:96518,17,302,654,76,616,58,8,866,84
20160:17227,25568,38304,48194,50500,96893,118396,72165,65455,54437
20161:17,302,84,654,616,8,58,361,866,94
20166:17,616,302,654,58,15,29,518,542,364
20183:17516,76230,30878,46006,2547,2123,86115,37242,1592,28502
20206:866,361,7194,409,2153,76,650,564,302,17
20208:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
20220:285,58,8,15,654,84,616,29,861,650
20233:11008,88198,106204,18152,102318,83186,110095,49366,51204,22472
20234:58,616,17,1102,29,8,518,650,6,61
20257:11310,18679,68202,110306,116139,80611,55846,49371,104938,45794
20268:866,80142,29171,72245,68956,113764,113819,65528,118329,18001
20294:25913,17,119807,50171,34998,74627,74817,105955,37585,102422
20299:654,510,542,4174,179,2537,1920,84,1403,8213
20304:25922,22502,17,302,654,76,616,58,8,866
20305:60495,48088,16680,6926,14,521,36715,39492,45353,1544
20316:302,654,542,15,861,1196,564,84,224,616
20319:44,14195,51719,105776,26729,94441,88561,27611,5403,3087
20322:2859,5287,1208,378,14762,94885,101831,107413,11839,40148
20327:80321,59670,25969,9289,189,3172,3737,7021,19871,247
20333:1887,17,58,654,616,650,302,1196,518,245
20334:17,616,302,654,58,650,70,542,736,29
20360:16662,729,84,17,58,289,616,1102,76,8
20378:654,616,8,542,518,302,58,245,289,508
20379:12332,367,17527,76,698,10048,25910,70,8167,349
20380:17,70,616,1382,564,656,6340,2101,62,342
20381:7680,121455,31493,36876,82537,85206,88147,113053,115473,7853
20394:28605,54099,110318,9915,11241,41101,28760,56632,104025,104201
20395:47048,99152,302,654,429,18903,4210,4032,616,225
20409:33884,33602,39762,46783,17,302,654,76,616,58
20420:26139,17,302,654,76,616,58,8,866,84
20438:26165,39684,8563,40800,76265,28323,4943,30669,7212,32568
20439:76,107948,17022,48822,12159,57126,24485,63788,26148,59522
20440:10692,4110,4146,10302,9314,46844,993,59009,347,6545
20441:224,36541,16210,74683,1124,17021,11191,247,100883,41026
20443:17,1382,302,616,31598,542,1023,58,15,654
20456:17,302,654,8,650,787,616,58,76,29
20463:42678,16372,73127,65904,8783,113588,9314,6901,3095,38583
20465:616,27817,17,58,364,1403,654,84,302,363
20466:262,14547,85584,8162,16665,510,100743,107550,1587,1490
20473:533,107014,20964,7926,2543,55518,12245,37581,8427,14268
20497:1091,72496,110864,94460,36020,48531,825,58651,6495,22108
20498:654,101,13517,2030,17,84,616,650,61,70
20507:5975,1397,8772,9054,2510,4889,603,10981,13341,911
20512:21406,44131,21344,30616,19507,91343,8299,34846,15422,36848
20520:1131,3808,38804,23370,100828,54532,5975,533,10180,6774
20544:6413,23207,17,302,654,76,616,58,8,866
20545:37653,76,508,17,27315,18190,518,70,27534,2429
20546:17,302,542,61,15,518,84,650,29,354
20547:302,654,224,301,76,861,564,542,101,508
20549:28684,17,698,58,616,302,518,162,1535,15
20550:11080,17,899,39025,48660,13301,6583,67707,38691,4364
20553:302,58,26369,650,17,616,76,8,1102,84
20555:302,1305,1804,58,3539,861,902,1403,268,101
20556:8322,30815,13077,6856,51232,20986,62598,25985,55387,36432
20572:54188,138,1743,70,98223,16167,17,1535,654,302
20582:17,11741,302,650,1023,616,8,508,1109,542
20607:17,616,15,58,101,61,363,650,518,6
20624:15412,6,7800,1476,19770,1614,283,162,1535,1382
20628:29,17,650,364,302,354,542,654,58,8
20655:616,17,58,302,654,61,8,542,564,861
20684:3423,780,3137,8511,13544,140,7211,5767,226,731
20685:564,616,542,58,8,17,654,302,518,15
20697:719,7838,661,463,801,1528,984,5480,8860,1400
20720:200,88947,63701,69024,119520,73271,105153,100740,116632,45910
20721:654,302,301,76,542,289,354,29,518,650
20735:1405,14617,899,12495,3,363,1512,25649,1549,65161
20736:13695,518,8,1483,3841,2200,3347,3234,1887,1474
20752:2593,12115,56113,26170,17519,848,82549,64628,51035,12791
20756:17,76,122860,616,84,138,238,81,70,61
20761:1218,18757,1369,20672,12191,8457,12742,9401,115458,24981
20766:245,81,542,1535,1468,70,2200,4048,1119,138
20790:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
20807:87602,81796,8385,82958,15601,109334,40148,95922,57409,87666
20809:5693,17,12218,76,81,26026,31972,20416,4146,866
20810:25749,17,302,654,76,616,58,8,866,84
20812:4513,3506,441,33552,3618,245,1744,30786,16036,1340
20846:2703,51294,110306,48933,66872,60502,53913,114051,12981,45794
20857:62839,6531,31022,9889,83521,99048,866,361,238,698
20858:533,4889,14268,1397,2510,70949,21053,901,8640,4656
20872:114996,111636,17318,52210,71693,24988,65769,79424,99412,10524
20892:17,616,58,8,302,654,36088,564,84,76
20906:19871,247,6503,8660,15921,24608,17,409,8,302
20908:7037,8349,238,698,826,4422,650,1220,554,182
20911:518,17,486,6,429,1382,902,616,302,496
20912:8574,17,302,654,76,616,58,8,866,84
20918:302,29,616,564,17,654,289,650,518,8
20926:17,518,616,15,542,8,654,554,76,302
20932:70489,873,931,1276,431,4697,1539,219,718,4194
20950:302,58,2302,61,179,17,1987,4414,3144,1578
20954:27131,347,6545,6901,3148,2312,1787,2092,3176,14237
20973:17,650,654,616,518,76,58,302,61,15
20985:20836,1176,14966,28227,10236,6906,16701,23523,11188,43400
20990:654,302,301,76,289,564,101,508,354,518
21028:302,518,8,616,84,654,22,58,76,354
21029:29064,54625,17976,2153,36851,10834,39390,2275,7499,4339
21030:84856,44170,36481,90010,116704,103889,27416,1187,3534,76
21032:21416,72921,28027,64557,4755,8190,5111,3107,62157,2880
21033:17,1344,616,650,99192,10389,37585,91057,79283,35154
21037:7703,3514,1326,1382,353,2153,1951,13567,2833,168
21080:17,245,518,15,94,616,302,8,542,654
21082:53341,32648,72271,37068,45423,82291,10404,14508,10503,44641
21084:4274,6783,518,32,37348,616,94,542,327,364
21120:302,542,17,518,364,616,27543,650,8,6400
21139:7926,20442,10981,7622,5975,8392,2543,8867,8427,603
21140:654,58,302,285,70,138,8,518,84,542
21148:27457,12870,32677,8860,96447,104265,93709,82382,76652,1050
21149:9246,616,17,302,6,654,58,861,15,542
21151:58,654,17,302,616,650,564,8,76,542
21160:533,10981,5975,25145,5319,13341,17316,11590,4040,603
21164:17,31021,92626,43981,654,118958,6588,40154,564,302
21196:74448,17748,43708,94151,26573,24157,93128,33038,83103,63718
21207:17,654,84,518,8,902,302,616,58,354
21220:10041,1352,2880,189,5624,1712,378,12990,8848,7831
21246:62223,109464,3178,108099,81809,91873,104608,74828,73428,57070
21256:19274,12916,19399,19352,10021,67446,4032,301,6741,358
21259:17,302,58,508,1499,500,986,1476,354,650
21266:285,76,70,302,654,1535,1023,1382,58,301
21272:16206,616,654,58,5548,3841,105235,50860,47166,3291
21288:224,17,518,76,289,354,29,654,62,302
21317:654,302,301,7006,76,245,542,564,101,508
21318:26438,19561,7058,84364,29634,100975,25145,36589,69421,111007
21354:45187,59999,22289,92082,106908,28975,44514,17,302,654
21384:30954,72541,48935,37272,43087,53235,46114,22001,41534,122741
21401:5538,48943,56093,41613,58493,92900,42309,56827,54322,80410
21423:87400,17,302,654,76,616,58,8,866,84
21447:6872,533,62353,89155,13269,53686,533,311,5975,8772
21448:79687,2140,301,116,8,947,327,182,9559,379
21469:7171,17,35144,518,542,654,302,564,1187,45
21476:2139,102913,38148,44378,84627,107711,52682,64778,95017,120239
21505:70,63699,5295,8709,122302,40795,83197,113943,111768,39924
21514:12545,14946,45988,99869,68220,82470,69053,58094,108111,31266
21518:654,616,302,354,564,58,84,15,1102,76
21531:669,107104,114548,83086,91446,52121,84164,76108,15013,51232
21542:2318,661,39853,2582,110787,9709,9295,15537,10358,352
21543:2548,5111,840,3196,157,197,10541,13049,5627,27070
21551:49056,71500,100084,48623,115290,13050,100977,873,931,1276
21570:28223,68832,50036,123183,96537,92755,85581,669,225,4292
21585:6387,22507,2848,31633,1149,12832,5214,19319,698,41793
21599:1949,654,302,76,508,616,17,84,564,34607
21604:1913,354,698,6387,500,654,302,76,564,2848
21608:236,116,749,8,17,302,84,76,486,58
21617:17,6,650,8,84,1102,861,29,1239,15
21631:17,302,654,76,616,58,8,866,84,29
21633:17,302,616,650,8,542,61,8359,6400,62
21637:28357,17,302,654,76,616,58,8,866,84
21670:28415,87904,73675,84630,118289,866,361,238,698,262
21689:1353,34531,67001,45659,36708,15212,64261,102650,76779,1626
21712:15,17,61,289,302,654,58,245,8,76
21713:19409,53194,67597,39611,84,301,76,224,289,542
21714:84727,80132,91264,109540,4755,37681,24058,931,873,58241
21722:245,4137,4268,4798,564,61,1405,353,1050,1267
21723:17,9943,654,616,650,302,245,8,15,84
21732:57550,33919,8642,95482,61920,18959,88594,96115,1352,1709
21737:840,119,157,17,1119,787,4671,14259,4647,84
21745:30053,866,361,238,698,262,2139,500,358,409
21763:17,58,76,8,564,15,542,650,787,356
21774:2031,70543,36612,79885,98948,75597,7948,38112,79322,93670
21787:616,542,17,302,58,61,1102,654,8,4173
21794:70,302,17,182,29,8,58,650,236,15
21796:28653,80990,1880,64132,117689,65849,525,114789,1858,46257
21834:28724,47473,7085,98144,17548,12874,26550,47533,68065,10226
21838:168,5480,984,661,8860,463,10267,574,2370,3698
21853:3372,19871,9289,3672,27296,6503,17567,23245,87209,17185
21868:654,302,1462,301,76,564,289,542,29,354
21869:81,112980,74544,60022,114329,108916,40508,121996,8577,109716
21908:302,58,654,8,542,616,6,364,245,15
21912:17,81,226,1023,780,70,2982,654,518,616
21931:29,1202,17424,1761,9745,94897,1119,2030,1405,39958
21932:61658,61635,106465,117543,68666,17,302,654,76,616
21933:1730,85907,35398,48488,58597,94345,76194,18614,58808,55944
21934:2467,63488,116706,77451,102383,9442,17292,8210,24927,5070
21941:2142,39395,245,33882,353,63084,2233,763,17,5117
21943:463,508,17,2139,801,698,76,3131,5567,5480
21944:15,101,17,616,654,61,2030,1196,542,58
21945:69598,63902,61241,75178,77913,111647,115404,63600,47308,61124
21947:12373,654,1499,268,31367,76,1476,1217,3619,17717
21960:27271,17,302,654,76,616,58,8,84,29
21967:108733,13601,19099,90831,88537,104336,114768,99590,118297,84440
21968:3855,17,654,322,17801,6969,14259,11508,19221,834
21979:236,3448,20850,10075,4203,776,10641,6673,564,7795
21993:20482,10541,3196,840,5111,24553,5966,13049,5627,6566
21996:17,302,654,76,616,58,8,866,84,29
22003:17,542,2935,245,48,322,564,15,70,302
22012:97670,911,2543,8759,5975,10981,25145,11590,1011,17316
22016:654,302,301,76,542,289,354,29,518,650
22017:5027,88358,68259,107810,698,2139,361,1730,866,10039
22029:542,1196,654,518,302,32,17,616,8,15
22030:83854,17,302,654,76,616,58,8,84,29
22036:1772,2631,11234,18293,58,15,12435,4508,5956,12236
22037:66518,29065,87432,105216,108998,669,225,4292,7680,1592
22060:1405,17,1126,654,616,542,76,162,656,22008
22080:2579,70,17,32,76,1023,650,508,542,1326
22085:899,98511,120806,114867,30135,61001,42179,27022,85593,83093
22102:660,97285,22487,114325,110241,17,302,654,76,616
22109:58,302,654,289,15,542,162,84,8,650
22111:17,224,245,61,29,1126,508,84,8,302
22116:654,58,17,302,616,29,70,84,650,61
22124:81,14999,2379,70,1749,43015,33017,140,3423,1884
22128:17112,78340,1528,76,15949,2318,27414,16982,7180,20993
22158:17,302,899,1119,245,48,518,564,6340,1187
22164:17,58,8,616,76,302,654,84,542,1535
22165:564,302,17,76,736,654,616,58,84,518
22173:70335,74713,33851,59924,11482,8484,1435,52866,2318,8848
22176:441,16036,2347,1002,13,4513,1410,1744,1256,827
22184:17,654,1102,29,616,84,58,76,2868,378
22198:542,564,518,8,17,654,508,15,302,58
22201:654,302,698,76,245,564,1196,508,518,650
22213:2121,807,119,1099,17,650,363,654,327,518
22222:1827,2714,2403,245,10046,22400,899,970,378,48
22226:8321,1790,3789,3471,18691,11235,32829,564,508,76
22236:17,302,654,58,616,29,76,650,84,542
22245:23595,17498,20008,28632,22059,25466,37647,16501,32863,81719
22246:53253,18207,17625,66729,3926,2593,4583,6650,118873,72766
22251:81,16404,780,12727,5767,3137,8511,731,2241,16286
22262:1495,6503,17,3372,4949,84,302,8,15921,947
22263:654,58,616,542,518,29,554,289,84,327
22280:58,15,616,2172,285,654,1140,162,6968,22424
22286:1389,8579,654,353,1412,3,88184,289,17,1348
22299:4339,70740,25237,101336,119069,46005,92261,60090,27246,35953
22304:441,119962,114827,117581,21059,1744,1002,16036,33615,47609
22324:9207,9429,119350,69054,81446,17,302,654,76,616
22326:113412,23913,37412,2547,21718,29819,75960,34242,4239,37390
22337:13821,168,760,984,719,5480,1326,463,135,661
22346:654,302,301,76,542,289,354,29,518,650
22354:93054,35073,18473,13500,77207,81353,221,2007,119593,77489
22363:14470,2857,27427,5357,10692,51021,6901,8783,63543,61920
22366:35210,78851,78289,50099,18001,55520,29171,107446,14150,90422
22372:4051,17,3824,736,84,354,5542,302,1102,65
22373:16024,20322,335,8818,6387,83231,51199,5363,71816,83724
22382:17,1023,616,301,8,50798,93317,97504,4619,40172
22388:1164,69539,18353,20036,49560,107030,19715,26425,83954,119555
22392:29773,710,1744,441,1002,2917,3976,3506,4513,1145
22399:14508,50153,5343,1822,493,10121,151,7059,15521,1811
22400:81,5767,780,3137,140,731,3423,5860,550,2241
22401:19831,103156,52943,112530,91217,76760,17,302,654,76
22418:226,4131,39924,3407,3137,44020,42888,1535,1468,70
22426:67529,114323,33041,99683,43847,23320,108595,101782,6411,873
22427:654,616,302,58,1196,15,518,542,61,322
22430:302,17,650,616,15,654,542,8,32,224
22431:20367,542,102452,71362,33231,59719,106116,108919,34609,57016
22436:654,302,76,17,2124,542,39766,6878,101061,12431
22459:9885,23266,245,3824,15254,9772,33777,3642,167,5927
22464:61298,77719,1245,93559,18733,67548,110578,9156,48986,118353
22465:54223,518,500,76,542,564,508,29,5767,84
22469:168,719,2153,1400,984,8860,1326,1528,7838,801
22476:296,616,518,654,103,564,542,245,17,1403
22477:654,302,224,76,322,289,564,542,29,518
22479:97,105859,75289,86934,28919,17681,47773,62689,83120,31417
22483:654,17,273,29,72791,20561,67134,5664,76375,23746
22492:17,302,616,650,564,76,8,542,654,58
22493:61,14708,258,10803,29150,685,15850,109954,117038,15236
22497:38573,28893,168,719,2715,1460,1326,5738,1205,2318
22501:511,17,409,94170,12090,40477,87249,4610,65648,1344
22515:24398,60966,13006,99174,101,1558,1382,36169,44175,3841
22521:4308,118518,31241,87154,7897,20805,30078,36106,94886,11577
22523:12773,8213,65198,51910,70950,66655,12559,93636,39556,2166
22533:17,302,654,76,616,58,8,866,84,29
22538:48,899,17,363,76,11846,616,564,8,518
22546:654,302,76,289,542,564,508,354,29,101
22568:84,3039,302,6,13498,32,53941,449,1468,26291
22574:99574,80043,1375,122467,82725,65923,64380,60397,63483,65797
22575:10597,866,361,238,698,262,2139,500,358,409
22579:81,226,780,3423,140,3137,22689,7211,6202,6108
22580:1360,56527,2121,3323,1099,70,2937,1412,1402,518
22581:616,17,302,15,76,654,58,564,542,245
22583:3176,121068,76406,50060,89213,122522,121424,10195,105614,40382
22586:17,302,616,542,58,15,8,654,564,518
22592:17,616,58,654,8,76,787,302,61,518
22603:17,84,301,76,1187,245,354,654,518,302
22624:4547,1256,6315,4513,3618,371,5122,4421,3506,108303
22639:17,564,654,650,76,62,327,29,8,891
22675:74077,36721,26794,2139,50020,866,22232,13116,5812,73446
22681:20888,32824,105897,84943,30771,111262,669,225,4292,7680
22682:8745,16654,52631,19918,1030,58650,72177,88959,49589,26483
22685:17,58,302,616,654,29,650,289,245,542
22691:654,17,650,542,564,8,1102,787,84,554
22699:616,302,58,650,787,29,542,654,1196,15
22703:347,616,394,564,1937,29,2069,302,17,1546
22706:440,1240,7732,12830,3233,202,2121,642,201,53067
22711:13366,13130,2715,14754,65872,65250,7180,81,13895,51715
22741:654,302,301,76,564,289,101,508,354,518
22748:17,70,4456,5848,364,564,226,1924,21181,892
22755:131,245,65,17,542,354,1382,1126,327,441
22759:17,1382,654,986,15,616,81,508,226,302
22794:16782,52268,67842,736,81603,15483,3354,521,1462,4601
22799:616,58,302,654,77650,356,101,542,15,61
22800:76,77601,17022,48822,57126,24485,63788,26148,107948,59522
22806:17,110602,58,616,15,29,76,364,654,302
22807:168,719,8860,64408,71703,64764,25359,38174,101978,54715
22808:87922,84082,34123,85493,84972,24610,24598,25438,65725,57376
22823:168,2888,574,1230,7838,1400,984,3789,5738,2370
22824:224,787,15,542,29,650,1140,4919,1139,53321
22825:44779,1405,73437,51759,53772,80046,10537,960,49910,40734
22835:17,302,58,616,654,542,518,15,84,162
22844:17,84,616,302,861,650,289,1196,1102,518
22850:17,84,654,354,245,787,1119,302,518,8
22851:361,115663,21399,102409,22623,115741,105409,26787,84118,53197
22862:2405,11935,94017,52395,39911,95432,85630,116032,23215,168
22863:35697,984,1460,27935,9800,80636,56415,2857,11582,49594
22867:4671,9189,1011,29922,12861,11855,8392,4625,76,862
22872:37585,46586,34998,74817,104058,66337,71115,102422,74627,50171
22873:518,9691,947,1733,2246,57626,3620,946,2193,1708
22887:17,616,2583,94,899,508,363,1790,48,4967
22888:2369,17,58,616,289,15,363,6,564,101
22893:13420,5217,55098,2208,51644,17,302,654,76,616
22901:44837,104665,91428,17,302,654,76,616,58,8
22903:654,17,29,58,97,616,84,1476,76,3234
22906:52797,112979,5303,54875,43406,78430,104693,111505,64318,95646
22936:361,8783,2848,6387,5357,12093,2139,698,6117,8129
22949:34034,3846,52163,12291,59421,3177,1352,1460,48270,76
22979:2292,500,18239,11671,13737,21970,1187,17546,32616,41647
22983:17,654,8,616,58,542,15,650,564,29
22986:873,931,1276,431,4697,1539,219,718,4194,1825
23000:17,131,245,76,61,354,94,302,654,7210
23040:10406,56151,41523,87193,79435,108904,111861,118698,45322,17
23044:78761,51559,109465,12073,17,302,654,76,616,58
23055:30972,96677,42198,17,302,654,76,616,58,8
23057:827,2917,1205,4991,1410,74546,96649,3977,2047,5975
23073:24769,96553,43031,107747,84,542,354,29,76,518
23099:4671,101657,58205,2967,16685,5767,1888,32645,70,1884
23110:177,11497,22655,69494,103120,66537,1352,1709,3704,3307
23111:108284,40316,37456,88203,113857,98545,110067,80617,114118,65783
23112:2967,554,1825,518,1009,101,1987,20089,1405,1140
23113:303,27930,33792,83922,102287,107270,115681,73983,18965,1242
23114:81,3423,4131,2435,140,2379,226,1749,3756,17713
23127:302,17,245,32,654,62,690,616,58,101
23133:3514,31118,4797,104832,116542,46643,40136,353,94,654
23183:168,1326,719,801,661,8860,5738,5480,463,984
23208:13090,947,5008,146,13122,4833,3017,3,17,1100
23221:17,302,616,245,564,654,518,8,84,58
23229:16995,7056,885,38234,25299,45700,56386,44717,344,26861
23234:10541,3196,157,5111,197,27070,656,1382,245,24642
23244:17,654,302,616,58,8,84,39818,35589,122440
23252:4308,12968,7940,26513,11577,2856,5486,88472,24065,61753
23254:32,245,5230,6455,3143,9210,20913,342,94,8034
23255:53290,41300,7653,26712,33285,4194,17,302,654,76
23277:24094,56733,82895,30646,14081,94658,52653,4673,17,302
23311:31468,8518,7401,24439,30808,72768,873,931,1276,431
23323:7680,121455,36876,82537,85206,88147,113053,115473,84791,7853
23335:20442,533,30490,3034,1337,13998,25184,7622,16968,13341
23340:15,17,10142,14715,8931,20851,654,30537,616,2338
23367:93316,83508,20836,49911,654,2583,17,2291,22222,19637
23382:48,518,301,76,2935,65,245,1119,289,542
23399:31639,17,302,654,76,616,58,8,866,84
23408:3516,81,687,18912,2967,1888,226,1050,1510,4630
23423:6315,15775,33246,54174,118330,61409,70044,53649,441,1744
23433:518,29,162,654,6,354,58,542,616,138
23448:2488,4356,85234,5776,93629,15988,7180,73812,17,302
23452:29,17,94,616,542,289,8,15,508,861
23458:44927,108362,20202,901,112820,51630,2092,2547,238,3789
23464:81462,347,6545,6901,3148,2312,1787,2092,3176,14237
23465:4556,17,302,654,76,616,58,8,866,84
23498:29075,7270,7840,656,73917,1535,72647,3292,9035,76510
